lAT, LON, type, SPs (30), SPs (60), SPs (100), SPs (150)
48.17980916, 16.39815202,2,16,21,28,37
48.19017015, 16.40621502,1,12,16,22,29
48.18156108, 16.41457299,1,18,24,32,42
48.18545677, 16.40966744,1,17,22,30,40
48.19075398, 16.41168978,1,19,25,34,45
48.18872804, 16.41548303,1,15,20,26,35
48.19912891, 16.40735144,2,13,17,23,30
48.20325801, 16.39842189,2,10,14,19,25
48.20832158, 16.40446615,1,15,20,26,35
48.19515527, 16.41359881,3,14,19,25,33
48.19492099, 16.41761996,2,10,14,19,25
48.19753045, 16.41930194,2,16,21,29,38
48.2159561, 16.39732981,2,16,21,28,37
48.21393065, 16.40112544,1,13,18,24,31
48.21459268, 16.40526181,2,14,19,26,34
48.21030685, 16.41687433,1,9,12,16,22
48.22943218, 16.41390169,2,13,18,24,32
48.25351628, 16.27773578,1,15,20,27,36
48.25223792, 16.28433458,2,13,17,23,30
48.2538003, 16.28858423,1,14,19,25,33
48.25656483, 16.28757733,1,15,21,28,37
48.2562585, 16.29294598,1,16,22,29,38
48.26775297, 16.29708518,1,10,13,18,24
48.27297543, 16.30044214,1,13,18,24,31
48.25070444, 16.31117503,3,14,18,24,32
48.24852813, 16.3176604,3,18,24,32,43
48.25136982, 16.31531318,1,17,22,30,40
48.25712986, 16.30927582,1,16,21,28,37
48.25861439, 16.31486888,1,17,23,31,40
48.25651482, 16.32001296,1,14,19,26,34
48.24740136, 16.32157383,2,17,23,31,40
48.24537849, 16.32537471,3,18,25,33,43
48.25246907, 16.32761587,3,11,15,20,27
48.25134194, 16.33152939,2,16,21,28,37
48.25449201, 16.32381457,3,13,18,24,31
48.2580758, 16.32426412,1,11,15,20,26
48.25694879, 16.32817813,2,16,22,29,39
48.26145601, 16.31252107,1,11,15,20,26
48.26567695, 16.33333009,1,15,20,27,36
48.27568642, 16.33188359,1,19,25,34,44
48.25021468, 16.33544273,2,11,15,21,27
48.25395267, 16.33320896,1,14,19,25,33
48.25282534, 16.33712247,2,18,25,33,43
48.25894252, 16.34059519,3,16,21,29,38
48.24870117, 16.34606539,2,12,16,22,29
48.24936524, 16.35020387,3,15,20,27,35
48.25773768, 16.34585104,2,16,22,29,38
48.25840174, 16.34999026,3,14,18,25,33
48.25727383, 16.35390374,3,14,19,26,34
48.26365369, 16.33713183,1,13,17,23,30
48.26610993, 16.34149687,1,17,22,30,39
48.27448199, 16.33714135,1,12,16,22,29
48.2631132, 16.34652781,1,17,23,31,40
48.26198541, 16.35044172,1,14,18,25,33
48.25988419, 16.3555847,3,14,19,26,34
48.27102186, 16.35022825,1,14,19,25,33
48.26810211, 16.35391676,1,17,23,31,41
48.25696426, 16.35927213,3,17,23,30,40
48.25326873, 16.37637905,1,13,17,23,31
48.26226225, 16.36129254,1,18,24,32,43
48.26600074, 16.3590602,1,11,14,19,26
48.26479502, 16.36431636,2,14,18,25,33
48.26911948, 16.36756689,1,15,20,27,35
48.26296813, 16.38031017,3,15,20,26,35
48.27052341, 16.3745055,1,20,27,37,48
48.26939462, 16.37841938,1,19,26,35,46
48.28858511, 16.34297378,1,16,21,29,38
48.27565603, 16.34810764,1,17,22,30,39
48.28095418, 16.35012775,2,15,21,28,37
48.27713854, 16.35370397,1,14,19,26,34
48.27433971, 16.37093128,2,19,26,35,46
48.27656163, 16.37932672,3,15,20,27,36
48.27940457, 16.37698174,2,11,15,20,27
48.27917157, 16.38100971,3,18,24,32,42
48.28493509, 16.37497666,1,16,22,29,38
48.28754508, 16.37665973,1,15,21,28,37
48.28193687, 16.38000744,1,15,21,28,36
48.29814016, 16.38070756,3,15,20,27,36
48.30090544, 16.37970496,2,14,19,26,34
48.30417801, 16.38553238,1,14,19,25,33
48.24629827, 16.38766214,1,19,26,34,45
48.25159574, 16.38968504,2,17,23,31,41
48.25443892, 16.3873417,1,15,21,28,36
48.24193635, 16.40062485,3,16,22,30,39
48.24933697, 16.39750908,1,13,18,24,32
48.25194666, 16.39919202,2,13,18,24,31
48.26012511, 16.38265427,3,14,19,26,34
48.2572043, 16.38634017,1,15,20,27,35
48.2725896, 16.38558541,1,15,20,27,35
48.2683058, 16.39721254,1,12,17,23,30
48.24645329, 16.4160665,1,14,18,24,32
48.24232278, 16.42500203,1,13,18,24,32
48.24434904, 16.42120528,2,16,21,29,38
48.24921892, 16.41506667,2,16,21,28,37
48.24793239, 16.4216616,2,18,24,32,42
48.26156725, 16.40446957,2,14,19,26,34
48.25654184, 16.41329464,2,12,16,21,28
48.2628908, 16.41275039,2,12,17,23,30
48.26542212, 16.41577686,1,14,19,26,34
48.26826583, 16.41343439,1,15,20,26,35
48.25541169, 16.41720661,2,13,18,24,32
48.25802106, 16.41889079,3,14,19,25,33
48.25599488, 16.42268862,1,14,18,25,32
48.25860416, 16.42437311,3,16,22,29,38
48.26569253, 16.42662891,2,10,13,18,23
48.27839383, 16.39443602,2,16,21,28,38
48.28170375, 16.3840356,1,15,20,26,35
48.28423585, 16.3870618,3,20,27,37,48
48.28684565, 16.38874548,2,17,23,31,41
48.28221076, 16.39086278,1,12,16,21,28
48.28197725, 16.39489092,3,14,18,25,33
48.2848205, 16.39254658,2,14,19,25,33
48.27636849, 16.39823629,2,17,23,30,40
48.27995189, 16.39869142,3,17,23,31,40
48.28688483, 16.40363043,1,16,22,30,39
48.29042908, 16.38920008,3,16,22,29,38
48.28840392, 16.39300142,2,14,19,26,34
48.29101362, 16.39468556,1,11,15,20,27
48.30141268, 16.38653471,1,13,17,23,30
48.30028347, 16.39045067,1,12,16,22,29
48.29646657, 16.39402513,1,12,17,22,30
48.30004996, 16.39448024,1,18,24,32,42
48.30265962, 16.39616489,1,17,23,31,40
48.30234796, 16.40153787,2,14,19,26,34
48.27644235, 16.42800017,2,19,25,33,44
48.28571346, 16.4237724,2,16,22,29,39
48.28368712, 16.42757204,3,15,20,27,36
48.28773967, 16.41997246,2,14,19,26,34
48.29034895, 16.42165797,2,15,20,27,36
48.28832268, 16.42545804,2,12,17,22,29
48.29264522, 16.42871549,1,9,12,17,22
48.29517605, 16.43174465,1,19,26,34,45
48.29996821, 16.42694435,2,10,14,19,25
48.31157806, 16.38241119,1,15,20,27,36
48.30760587, 16.38867379,1,16,22,29,39
48.30990423, 16.39573223,1,14,19,25,33
48.31298096, 16.38935616,1,17,23,30,40
48.31551285, 16.39238461,1,16,21,29,38
48.31048842, 16.40121992,1,19,25,33,44
48.30561935, 16.4073669,1,12,16,22,28
48.30538522, 16.41139684,1,12,17,22,29
48.30417701, 16.41665583,1,12,17,22,29
48.30460373, 16.42482971,1,11,15,21,27
48.30257736, 16.42863068,2,11,15,20,27
48.31757095, 16.43460711,1,16,22,29,38
48.12694899, 16.42248275,1,13,18,24,31
48.13177671, 16.43253594,1,13,17,23,30
48.14053346, 16.45253393,1,16,22,29,38
48.15292948, 16.42578179,1,20,27,36,47
48.15553887, 16.42746264,1,12,16,21,28
48.15896584, 16.43059701,2,14,19,25,33
48.15873097, 16.43461524,1,13,17,23,31
48.17556077, 16.42460967,3,17,23,31,40
48.16149685, 16.43361782,2,13,17,23,31
48.17427372, 16.43119492,3,14,19,26,34
48.16858537, 16.43586966,2,15,21,28,37
48.17224711, 16.43498621,3,13,18,24,32
48.17201207, 16.43900547,1,17,23,31,41
48.15378153, 16.44208091,1,14,19,26,34
48.15760009, 16.43851936,1,14,19,26,34
48.14664724, 16.45601203,1,12,16,21,28
48.15276089, 16.45949102,3,16,22,29,38
48.1611835, 16.4389757,1,15,20,27,36
48.16542755, 16.44356497,2,11,15,20,27
48.16429636, 16.4474694,2,18,24,32,42
48.16924615, 16.44000277,1,14,18,25,33
48.16901092, 16.44402178,2,14,19,25,33
48.17259429, 16.44447867,1,15,21,28,37
48.16869707, 16.4493804,1,18,24,32,43
48.17325473, 16.44861222,1,12,16,22,29
48.16406087, 16.45148798,1,13,18,24,31
48.16472106, 16.45562093,1,18,24,32,42
48.16269362, 16.45941059,2,19,26,35,46
48.16530246, 16.46109354,1,18,24,32,42
48.16756567, 16.45328495,2,15,21,28,36
48.17122753, 16.45240276,1,14,19,25,33
48.16732996, 16.45730377,2,8,11,15,20
48.17270491, 16.45799051,1,15,20,27,35
48.14780979, 16.46695346,1,13,18,24,32
48.15708275, 16.46274189,1,13,17,23,30
48.15041854, 16.46863626,3,14,18,25,33
48.1529485, 16.47165845,2,13,17,23,31
48.15450375, 16.47590549,1,14,19,25,33
48.16245769, 16.463429,1,14,19,25,34
48.16311743, 16.46756198,2,14,19,25,33
48.16685811, 16.46534131,2,13,17,23,30
48.16061672, 16.4793875,1,16,21,28,37
48.18222264, 16.41870687,3,14,18,25,33
48.19110313, 16.4211855,1,14,19,26,34
48.18907687, 16.42497841,2,18,25,33,43
48.18794632, 16.42888502,1,13,18,24,32
48.18681564, 16.43279147,1,21,28,38,50
48.18942487, 16.43447393,1,12,17,22,29
48.19008568, 16.43860874,1,14,19,25,34
48.20243642, 16.42802872,1,18,25,33,44
48.20040992, 16.43182217,2,17,23,30,40
48.2052022, 16.42703024,1,14,19,25,33
48.19733075, 16.43818201,1,16,21,28,37
48.17617764, 16.44493564,1,17,23,31,41
48.1787867, 16.44661834,1,17,23,31,41
48.18342278, 16.44450979,1,18,24,33,43
48.17570668, 16.45297467,1,16,22,29,38
48.17547098, 16.45699414,1,12,16,22,29
48.17831561, 16.45465777,1,17,23,31,40
48.19101425, 16.45357988,1,14,19,26,34
48.19576014, 16.46498957,1,15,20,27,36
48.20078967, 16.45617972,1,12,17,22,29
48.20144964, 16.46031577,2,14,18,25,33
48.22019667, 16.43299271,1,13,17,23,30
48.21817, 16.43678725,2,14,19,26,34
48.22970286, 16.424746,2,16,21,28,37
48.22304076, 16.43065312,2,12,17,22,29
48.22907664, 16.43547617,1,15,20,27,35
48.23320798, 16.42654375,1,8,11,15,20
48.23184246, 16.43447768,1,12,16,22,28
48.23468657, 16.43213768,1,14,19,25,33
48.22362333, 16.43613176,2,12,16,22,29
48.20948026, 16.44648509,1,15,20,26,35
48.20924477, 16.45050725,2,14,19,26,34
48.21535838, 16.45399039,2,14,19,25,33
48.21991599, 16.45322222,2,14,19,26,34
48.20682448, 16.46100354,2,15,21,28,37
48.21040769, 16.46146216,1,14,18,25,32
48.21317375, 16.46046538,3,15,21,28,36
48.23440599, 16.45237297,2,12,17,22,30
48.23701484, 16.4540582,2,11,15,20,26
48.22294888, 16.46306798,2,15,21,28,37
48.22816624, 16.46643889,1,14,19,26,34
48.22929812, 16.46253004,3,14,19,25,33
48.23190681, 16.46421561,4,11,15,20,26
48.23509627, 16.47138171,2,17,23,31,40
48.17492044, 16.46637275,1,18,24,33,43
48.19634103, 16.47046567,1,13,17,23,31
48.19431309, 16.47425702,1,13,18,24,31
48.19789626, 16.4747164,1,12,17,23,30
48.20042597, 16.4777419,2,12,16,22,29
48.19586818, 16.4785077,1,14,19,26,34
48.20295559, 16.4807677,2,17,22,30,39
48.2009273, 16.48455912,2,12,16,21,28
48.19979465, 16.48846535,1,17,22,30,39
48.20177045, 16.50087492,1,15,20,27,36
48.19307516, 16.51055894,1,13,17,23,30
48.20211189, 16.51037349,2,12,16,22,29
48.21156952, 16.4724176,4,16,21,29,38
48.22745711, 16.47850948,1,18,24,32,42
48.2330683, 16.47517582,1,17,23,30,40
48.23372752, 16.47931479,1,12,16,21,28
48.23064564, 16.48567584,2,14,19,26,34
48.23438658, 16.48345388,2,16,21,28,37
48.20680281, 16.49206757,2,14,19,26,34
48.20387838, 16.49574357,2,16,21,29,38
48.21454841, 16.49846773,1,14,19,26,34
48.20609093, 16.50413278,2,19,26,34,45
48.21220278, 16.5076222,1,16,21,28,38
48.21196506, 16.51164434,4,20,27,36,47
48.22613823, 16.51617612,1,12,16,22,29
48.16588549, 16.51245505,1,15,20,27,35
48.18221141, 16.54156279,1,14,19,25,33
48.20295121, 16.52669019,1,16,22,29,38
48.2071914, 16.53129091,1,21,28,38,49
48.20605711, 16.53519661,1,18,24,32,43
48.21159047, 16.53321111,3,18,24,32,43
48.21216794, 16.53868979,2,20,27,37,48
48.22012882, 16.52620943,3,14,19,26,34
48.22787231, 16.53261669,2,11,14,19,26
48.22470779, 16.54031486,2,15,21,28,37
48.2084259, 16.54090683,1,15,20,27,36
48.21103338, 16.5425957,2,15,20,27,36
48.21893534, 16.54632256,1,14,18,24,32
48.22446887, 16.54433786,1,15,20,27,36
48.22821095, 16.54212045,1,16,22,30,39
48.22976334, 16.54637619,1,16,22,29,38
48.24493205, 16.42668613,2,15,20,27,35
48.23943451, 16.44355543,3,14,19,26,34
48.25271466, 16.44795648,2,17,22,30,39
48.25747362, 16.428285,2,15,20,26,35
48.26000452, 16.43131191,2,17,23,31,40
48.25423795, 16.43733583,3,18,24,32,42
48.25742911, 16.44450345,3,13,17,23,30
48.26556978, 16.44419221,3,19,25,34,45
48.2397808, 16.45306059,2,15,20,27,36
48.23954505, 16.45708513,1,16,21,28,37
48.25045179, 16.45577819,2,17,23,30,40
48.24573698, 16.45922975,2,13,18,24,31
48.2483457, 16.46091575,3,15,20,27,35
48.24242005, 16.46961817,2,13,18,24,32
48.24982251, 16.46651243,1,10,13,18,24
48.26836753, 16.45807331,2,14,19,26,34
48.26715712, 16.46332744,1,15,20,27,36
48.25511843, 16.46854378,2,13,18,24,31
48.25772699, 16.47023062,2,18,24,32,42
48.2660252, 16.46723914,1,11,15,21,27
48.26473555, 16.47383498,1,16,21,28,37
48.28255646, 16.43148577,2,14,19,26,34
48.27850313, 16.43908369,2,14,19,25,33
48.28103369, 16.44211248,3,16,21,29,38
48.28364263, 16.4437989,2,16,22,30,39
48.28874878, 16.43362943,2,13,17,23,30
48.29151452, 16.43262987,1,16,22,29,38
48.29127948, 16.43665859,1,13,18,24,32
48.28851371, 16.43765792,3,15,20,27,35
48.29096586, 16.44203016,1,15,21,28,37
48.29868093, 16.43354553,1,17,23,31,41
48.27195065, 16.45853258,2,12,17,22,30
48.27455935, 16.46021952,2,18,24,32,42
48.27814245, 16.46067903,2,13,17,23,30
48.27369316, 16.47498599,1,14,19,26,34
48.27872344, 16.46616407,1,13,17,23,30
48.27661688, 16.471304,1,16,21,28,37
48.24397524, 16.47387284,3,14,19,25,33
48.24318629, 16.48728866,1,11,15,20,26
48.24579457, 16.48897603,3,14,18,25,33
48.2483238, 16.49200528,2,15,20,27,36
48.24719088, 16.49591493,1,19,26,35,46
48.25238074, 16.48441589,3,11,15,20,26
48.25498905, 16.48610345,3,17,23,31,41
48.26102231, 16.49093649,1,14,19,25,33
48.2486659, 16.50151254,2,13,18,24,32
48.2365462, 16.50805959,1,15,20,27,35
48.23630845, 16.51208366,1,16,21,28,37
48.25224884, 16.50197462,2,15,21,28,37
48.25485687, 16.50366309,3,12,16,22,29
48.27076933, 16.47866756,1,12,16,21,28
48.2733777, 16.4803555,2,13,18,24,32
48.26963687, 16.4825792,1,19,25,33,44
48.28225628, 16.48285057,2,10,14,19,25
48.27551223, 16.49009817,1,18,24,32,42
48.28958008, 16.48108751,1,17,23,31,41
48.29187253, 16.4881477,1,15,20,26,35
48.27300896, 16.50194853,1,17,22,30,40
48.28554908, 16.50356748,1,12,16,22,29
48.24552657, 16.5240889,2,17,23,31,41
48.24001424, 16.54094812,1,13,18,24,31
48.24741861, 16.53785291,1,12,17,22,30
48.25953995, 16.53131173,1,19,26,35,46
48.25018527, 16.5368597,1,16,22,30,39
48.25263352, 16.54123339,1,13,18,24,32
48.25840564, 16.53522138,2,17,23,30,40
48.2636206, 16.53860241,2,10,13,17,23
48.25621626, 16.54169834,1,9,12,16,21
48.23529684, 16.54439116,1,16,22,29,39
48.23326639, 16.54818241,1,12,16,21,28
48.23872021, 16.54753883,1,17,23,31,41
